id,user_posted,name,Content,date_posted,media_url,videos,url,quoted_post,caption  ,tagged_users,replies,reposts,likes,views,external_url,hashtags,followers,biography,posts_count,profile_image_link,following,is_verified,quotes,bookmarks,parent_post_details,
1771242875184980136,wait_is2025,Wait 🐳,"JUDAISM IS NOT ZIONISM JUDAISM IS THE RELIGION OF JEWS. But Scooter Braun has been trying to imply otherwise. Semitism is an ethnicity,not a religion. Palestinians are Semites too. #하이브는시오니스트를퇴출하라 #BootTheScoot","""2024-03-22T18:29:44.000Z""","[""https://pbs.twimg.com/media/GJS4AbQacAEvlhJ.jpg"",""https://pbs.twimg.com/media/GJS4Ae-acAIXpcS.jpg""]",null,https://x.com/wait_is2025/status/1771242875184980136,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,14,177,165,3919,,"[""하이브는시오니스트를퇴출하라"",""BootTheScoot""]",867,"#SpeakYourselfBTS

https://t.co/OvmQzogaWP

https://t.co/84eLx3n32t",192204,https://pbs.twimg.com/profile_images/1833764148473389056/x17CtfNb_normal.jpg,676,FALSE,3,4,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1735651812034638063,zahiahx,Zahiah/زَهِيَّة,@BenMFreeman,"""2023-12-15T13:23:33.000Z""","[""https://pbs.twimg.com/media/GBZGHyTXwAAIrDA.jpg""]",null,https://x.com/zahiahx/status/1735651812034638063,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1028172969070055424"",""profile_name"":""Ben M. Freeman 🇮🇱"",""url"":""https://x.com/BenMFreeman""}]",2,8,34,876,,null,1695,it is always easier to do the wrong thing . I love me a challenge,14690,https://pbs.twimg.com/profile_images/1827962454841667584/IvYUf2pR_normal.jpg,865,FALSE,0,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1783926969505071392,julcanda,jules,the things I would do for these 2 outfits on demo,"""2024-04-26T18:31:47.000Z""","[""https://pbs.twimg.com/media/GMHIExwW4AAAyjp.jpg"",""https://pbs.twimg.com/media/GMHIEx_WcAAw5kO.jpg""]",null,https://x.com/julcanda/status/1783926969505071392,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,14,56,726,16305,,null,1644,2D artist & animator! p100 unknown & demo ~ in-game user is vroom vroom :) I post clips & art & my cat 🏳️‍⚧️🏳️‍🌈🇵🇸 free palestine,8226,https://pbs.twimg.com/profile_images/1762583352702337025/BV88zkZ1_normal.jpg,694,FALSE,3,24,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1739787364858306739,sjpchi,SJP Chicago- طلاب لأجل العدالة في فلسطين,"CHICAGO As the year comes to an end, our demands are still the same! STOP THE US-FUNDED GENOCIDE. END US AID TO APARTHEID ISRAEL. See you all on Sunday at 12 Noon! #freepalestine #gaza #palestine #endtheseigeonGaza #GazaGenocide #protectjenin #protectthewestbank #newyear","""2023-12-26T23:16:46.000Z""","[""https://pbs.twimg.com/media/GCT3YzKX0AAQ9wk.jpg""]",null,https://x.com/sjpchi/status/1739787364858306739,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,66,230,433,90982,,"[""freepalestine"",""gaza"",""palestine"",""endtheseigeonGaza"",""GazaGenocide"",""protectjenin"",""protectthewestbank"",""newyear""]",6602,"SJP Chicago is a unified front of Chicago SJPs advancing the liberation of Palestine & committed to supporting, uplifting, & connecting each other.",2174,https://pbs.twimg.com/profile_images/1145212795694276608/ETpWF4aF_normal.jpg,207,FALSE,15,13,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1808818173648777355,EU_opendata,data.europa.eu,Last Friday our #webinar hosted two guest speakers from @_UniversiData_ and @OpenFoodFacts . Watch our recording to learn about how they used open data in practice. Watch recording https:// bit.ly/3VRyarx #EUOpenData,"""2024-07-04T11:00:33.000Z""","[""https://pbs.twimg.com/media/GRo2cHhbMAAjAIC.jpg""]",null,https://x.com/EU_opendata/status/1808818173648777355,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""986882282299457536"",""profile_name"":""Universidata"",""url"":""https://x.com/_UniversiData_""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""583814681"",""profile_name"":""Open Food Facts"",""url"":""https://x.com/OpenFoodFacts""}]",0,4,4,685,https://bit.ly/3VRyarx,"[""webinar"",""EUOpenData""]",36127,"🇪🇺 The official portal for European data.
1+ million data sets, #DataEuropaAcademy, #EUDatathon, studies, use cases, events and news. All things #OpenData.",18004,https://pbs.twimg.com/profile_images/1630128666515480576/CR0DjeP7_normal.jpg,7309,FALSE,0,0,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1710568576548016444,ChrisOsieck,Chris Osieck,"This airstrike is not from now. It's from another Israeli operation from 13 May, 2023. I geolocated it nearby the cemetery in Beit Lahiya at the 31.54803761602032, 34.49995848939983 coordinates and archived the post from back then here: https:// archive.ph/Tve4w .","""2023-10-07T08:11:44.000Z""",null,null,https://x.com/ChrisOsieck/status/1710568576548016444,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,6,73,286,74728,https://archive.ph/Tve4w,null,4262,Paths are made by walking  - الحركة بركة. Geolocation/visual verification. Views my own.,14247,https://pbs.twimg.com/profile_images/1738699433624166400/vr-RL_eE_normal.jpg,2358,FALSE,15,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1800304621098852600,SunitaSunitaV,Sunita Viswanath,Shameful and horrific. Is there a longer video of this meeting?,"""2024-06-10T23:10:44.000Z""",null,null,https://x.com/SunitaSunitaV/status/1800304621098852600,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""3048802686"",""profile_name"":""Raqib Hameed Naik"",""url"":""https://x.com/raqib_naik""}]",112,3,51,21386,,null,2861,"Cofounder @Hindus4HR, Abaad, @SadhanaHindus; @Amprog’s 21 “Faith Leaders to Watch” 2021; Obama White House “Champion of Change” 2011. sunita@sunitav.net",2151,https://pbs.twimg.com/profile_images/1520108564026699777/_qB3sgkC_normal.jpg,1963,FALSE,7,2,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1712065300756066488,WilliamLamkin,William Lamkin,DreamGaussian: Generative Gaussian Splatting for Efficient 3D Content Creation The @Gradio demo for DreamGaussian is available now on @huggingface ! Give it a try: https:// huggingface.co/spaces/jiawei0 11/dreamgaussian … Try our live demo for DreamGaussian to get your 3D model in under two minutes at https:// huggingface.co/spaces/jiawei0 11/dreamgaussian … Thanks to @huggingface for the free GPU grant!,"""2023-10-11T11:19:10.000Z""",null,null,https://x.com/WilliamLamkin/status/1712065300756066488,"{""data_posted"":null,""description"":""Try our live demo for DreamGaussian to get your 3D model in under two minutes at https://t.co/h65lRLDeja🔥\n\nThanks to @huggingface  for the free GPU grant! https://t.co/jGUFAfKEgQ"",""photos"":null,""post_id"":""1712050187236147225"",""profile_id"":""jiawei6_ren"",""profile_name"":""Jiawei Ren"",""url"":""https://x.com/jiawei6_ren/status/1712050187236147225"",""videos"":[""https://video.twimg.com/ext_tw_video/1712049877839179776/pu/vid/avc1/1234x720/Ngq-SRq-9jVVM8OJ.mp4?tag=12""]}",Try our live demo for DreamGaussian to get your 3D model in under two minutes at https://t.co/h65lRLDeja🔥\n\nThanks to @huggingface  for the free GPU grant! ,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1116114127519244290"",""profile_name"":""Gradio"",""url"":""https://x.com/Gradio""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""778764142412984320"",""profile_name"":""Hugging Face"",""url"":""https://x.com/huggingface""}]",2,10,43,15123,https://huggingface.co/spaces/jiawei011/dreamgaussian,null,6060,🧙‍♂️ Navigator of Latent Space 🌌 • ⚗️ Synthesizer of Discourse 📚 • 🗝 Curator of Wisdom 🧠 • 🏕 Keeper of the Flame 🔥,26032,https://pbs.twimg.com/profile_images/1753068584467562496/NV67CC52_normal.jpg,7174,FALSE,0,13,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1802430804884111864,christinakcover,Christina Cover,In Co-op City for the second day of early voting! @JamaalBowmanNY @Soto4NY,"""2024-06-16T19:59:26.000Z""","[""https://pbs.twimg.com/media/GQOFQU5WEAArJea.jpg""]",null,https://x.com/christinakcover/status/1802430804884111864,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1138076821533155328"",""profile_name"":""Rep. Jamaal Bowman Ed.D."",""url"":""https://x.com/JamaalBowmanNY""},{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1310624174"",""profile_name"":""Jonathan Soto"",""url"":""https://x.com/Soto4NY""}]",44,29,179,6069,,null,2344,"Literacy is a moral imperative! 📚 public school Special Ed teacher + Literacy Coordinator, BX @NYWFP @UptownBronxDSA prev. Comms @KhaleelAnderson! Views mine",31355,https://pbs.twimg.com/profile_images/1806036114068697088/mOBeapO8_normal.jpg,3271,FALSE,3,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1723816622022938905,HeavyButLite,Heavy 🔻,Today in Chicago #FreePalestine,"""2023-11-12T21:34:44.000Z""","[""https://pbs.twimg.com/media/F-w6E5nW0AANiM6.jpg""]",null,https://x.com/HeavyButLite/status/1723816622022938905,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,1,37,109,4274,,"[""FreePalestine""]",1927,Chicagoland photographer. 📸IG:heavybutlite 📲 Booking Inquiries: heavybutlite@gmail.com |RV$|,114215,https://pbs.twimg.com/profile_images/1645433327237619712/aMXEtM_x_normal.jpg,1313,FALSE,0,1,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1810382920437129319,PDeepdive,Palestine Deep Dive,What about the Palestinian Hostages? @ZarefahBaroud,"""2024-07-08T18:38:18.000Z""","[""https://video.twimg.com/ext_tw_video/1810382635820007424/pu/vid/avc1/1080x1080/DAf2yCh-SodoC8fw.mp4?tag=14""]","[""https://video.twimg.com/ext_tw_video/1810382635820007424/pu/vid/avc1/1080x1080/DAf2yCh-SodoC8fw.mp4?tag=14""]",https://x.com/PDeepdive/status/1810382920437129319,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""1080689044458156032"",""profile_name"":""Zarefah Baroud"",""url"":""https://x.com/ZarefahBaroud""}]",329,608,988,40716,,null,25873,New Media Amplifying Palestinian Voices. Support Us 👇🏽https://t.co/GEnjeHopof,37642,https://pbs.twimg.com/profile_images/1795520687693611008/sYAe2hmJ_normal.jpg,4122,FALSE,320,103,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1771946192701677938,_carens_,caren,THREAD | HAPPENING NOW: Demonstrators and artists have taken the steps of @metmuseum unfurling an ENORMOUS (30 x 50 foot) quilt created by artists around the world in solidarity with Palestine. credit: aw,"""2024-03-24T17:04:28.000Z""","[""https://pbs.twimg.com/media/GJc3qccXUAAypFV.jpg""]",null,https://x.com/_carens_/status/1771946192701677938,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,"[{""biography"":null,""followers"":null,""following"":null,""is_verified"":null,""profile_id"":""17057271"",""profile_name"":""The Metropolitan Museum of Art"",""url"":""https://x.com/metmuseum""}]",7,1636,3537,149523,,null,5621,abolition | @free_rocko,11274,https://pbs.twimg.com/profile_images/1786073849383047168/DCXr0mcf_normal.jpg,2296,FALSE,44,168,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1777640263705358428,abolitionkelly,Abolish IND,"In an effort to stifle Dutch demonstrations against the genocide in Gaza, the Dutch parliament passes a resolution declaring 'From the river to the sea, Palestine will be free' an antisemitic incitement of violence.","""2024-04-09T10:10:40.000Z""","[""https://pbs.twimg.com/media/GKrsr_RXMAEW6Lp.jpg""]",null,https://x.com/abolitionkelly/status/1777640263705358428,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,2,98,707,11163,,null,1543,"amsterdam - digital organizer - abolitionist ❤️‍🔥
fighting for a world where no one gets left behind // RT = marriage proposal 
@abolitionkelly@todon.nl",9923,https://pbs.twimg.com/profile_images/1789753013365534720/Z7AAmkkJ_normal.jpg,1312,FALSE,2,10,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
1791163484283318713,leftinthebay,Left in the Bay,"55 years ago, May 16 1969, about 500 Stanford students, organized by the Students for a Democratic Society-led April 3rd movement, set up burning blockades and smashed windows at the Stanford Research Institute (SRI) Annex, which conducted military research for use in Vietnam","""2024-05-16T17:47:07.000Z""","[""https://pbs.twimg.com/media/GNt9sVqaAAI9GKF.jpg"",""https://pbs.twimg.com/media/GNt9sVqb0AElTmi.jpg"",""https://pbs.twimg.com/media/GNt9sVraAAMFBh1.jpg""]",null,https://x.com/leftinthebay/status/1791163484283318713,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",,null,2,91,230,22552,,null,7006,Histories of people's struggles in the San Francisco Bay Area.                                            ig: leftinthebay | email: leftinthebay@gmail.com,2715,https://pbs.twimg.com/profile_images/1277458690870661120/xeoWtKkq_normal.jpg,706,FALSE,4,29,"{""data_posted"":null,""description"":null,""photos"":null,""post_id"":null,""profile_id"":null,""profile_name"":null,""url"":null,""videos"":null}",
